image_id,filepath,borough,road_type,sample_latitude,sample_longitude,latitude,longitude,compass_angle,captured_at,source,scene_description,sky_fraction,greenery_present,greenery_density,building_height_ratio,traffic_intensity,pedestrian_activity,surface_condition,lighting
529912611510558,images/Croydon/529912611510558.jpg,Croydon,unknown,51.38638410258512,-0.0728205956027972,51.390127777778,-0.080616666666667,37.0,1440931533000,Mapillary,"A railway track runs along the bottom of the image, with a grassy area and trees on the opposite side. The sky is overcast and cloudy.",0.7,True,high,low,none,none,fair,dim
2826572467496545,images/Croydon/2826572467496545.jpg,Croydon,unknown,51.32930445696962,-0.1286778652239549,51.328000109691,-0.12802669778478,215.98173420834,1692010098367,Mapillary,"A road with a truck in the foreground, followed by two cars, on a cloudy day. The road has a bike lane and is lined with trees and houses.",0.6,True,medium,low,moderate,none,fair,dim
3241353546100976,images/Croydon/3241353546100976.jpg,Croydon,unknown,51.35740100154307,-0.0895368921735078,51.359665300003,-0.085564700001219,0.0,1657636540139,Mapillary,The photograph shows a white two-story house with a brown tiled roof and red brick accents. A white SUV is parked on the street in front of the house. The house has a small front yard enclosed by a low brick wall and a wooden fence. There are trees and bushes on the left side of the image.,0.4,True,medium,low,light,none,fair,normal
802100340711482,images/Croydon/802100340711482.jpg,Croydon,unknown,51.31742775787787,-0.1419171112642465,51.319980648647,-0.14114338191155,222.31655883789,1501660825476,Mapillary,"A two-lane road with a yellow line down the center, lined with brick houses on the right and a stone wall with trees on the left. A few cars are driving away from the camera, and there are power lines and a cloudy sky above.",0.6,True,low,low,light,none,good,dim
802790824418145,images/Croydon/802790824418145.jpg,Croydon,unknown,51.36705491094803,-0.1060580227207748,51.3690064,-0.104171,0.0,1657636083085,Mapillary,"A grassy area with trees and a curb in the foreground, a bridge and a building in the background.",0.1,True,medium,low,none,none,fair,normal
806141026935133,images/Croydon/806141026935133.jpg,Croydon,unknown,51.31681631581695,-0.1238934344069053,51.322920388889,-0.12419308333333,0.0,1527504629010,Mapillary,a close-up of a red postbox with a white label on its front showing collection times,0.0,True,low,low,none,none,fair,normal
320863386142282,images/Bromley/320863386142282.jpg,Bromley,unknown,51.39302119828542,-0.0231649957751204,51.393205999972,-0.0232405,177.88237519208,1566330488000,Mapillary,"A road with a car driving on it, surrounded by dense greenery and trees on both sides, with a sidewalk to the left and a streetlight in the background.",0.3,True,high,low,light,none,fair,dim
1076338471081055,images/Bromley/1076338471081055.jpg,Bromley,unknown,51.37784504271971,0.1466576482250142,51.383792,0.147732,90.566,1751020533000,Mapillary,"A tree-lined road with dense greenery on both sides, a single vehicle in the distance.",0.3,True,high,low,light,none,fair,bright
1232102022240482,images/Bromley/1232102022240482.jpg,Bromley,unknown,51.41094126011036,0.0339692240016378,51.406829704333,0.027551339833333,101.9249772163,1775295509575,Mapillary,"A street scene with a road and sidewalk, featuring buildings, trees, and a gas station on the left side, with vehicles and a pedestrian area.",0.5,True,medium,medium,light,none,good,normal
571978717632237,images/Bromley/571978717632237.jpg,Bromley,unknown,51.36172613853018,0.0220166979674418,51.367316773345,0.025098916645844,171.92222810009,1656166368562,Mapillary,"A straight road with two lanes and white markings stretches into the distance, flanked by dense greenery on both sides. The road appears to be surrounded by trees and bushes, with a cloudy sky above.",0.5,True,high,low,none,none,good,normal
322149769258767,images/Bromley/322149769258767.jpg,Bromley,unknown,51.39370098082364,0.0963960990061028,51.391704506192,0.097704608851018,97.493812561035,1495279804373,Mapillary,A road with a sidewalk on the right and a grassy area with a fence on the left. There are trees on both sides of the road. A person is walking on the sidewalk in the distance. The road has a sign indicating a school zone.,0.7,True,medium,low,none,low,fair,normal
740685270417902,images/Bromley/740685270417902.jpg,Bromley,unknown,51.332518972872215,0.0216035335194948,51.329129441842,0.024543533000244,250.27352905273,1656166831608,Mapillary,"A suburban street with a multi-lane road, lined with trees on one side and buildings on the other, under a blue sky with white clouds.",0.5,True,medium,low,moderate,none,good,bright
2573683976265978,images/Bromley/2573683976265978.jpg,Bromley,unknown,51.422831445571006,0.0267770525632475,51.426346186791,0.029213834476861,315.02420043945,1578486610192,Mapillary,"The photograph shows a railway track with multiple lines, situated in front of a wooded area with bare trees and some greenery. In the background, there are buildings visible. The sky appears overcast.",0.3,True,low,medium,none,none,fair,dim
5163265643759233,images/Bromley/5163265643759233.jpg,Bromley,unknown,51.2971943267585,0.0528757108406237,51.298100836435,0.053707584804083,161.53987121582,1656167206596,Mapillary,"A straight road with a single lane in each direction, lined with trees on both sides, a sidewalk on the right, and a low wall on the left. A car is visible in the distance.",0.3,True,high,low,light,none,good,bright
1112880805985697,images/Bromley/1112880805985697.jpg,Bromley,unknown,51.32247776853861,0.0371270536703629,51.31847070819,0.031227055879576,132.27791595459,1656166933621,Mapillary,"A straight road with two lanes and a solid white line down the center, flanked by dense greenery on both sides, with trees forming a canopy overhead.",0.2,True,high,low,none,none,good,bright
864660227727714,images/Bromley/864660227727714.jpg,Bromley,unknown,51.410856213497446,-0.016542996304784,51.410034271731,-0.015623398586513,188.09561157227,1504276298952,Mapillary,"A street scene with a red brick building on the right and trees on the left. A wooden fence is visible on the left edge. The road appears to be in the distance. The image is taken from a low angle, looking up towards the sky.",0.2,True,high,medium,moderate,none,fair,bright
1090878831805374,images/Bromley/1090878831805374.jpg,Bromley,unknown,51.35490514755544,0.0296688969235645,51.352394762427,0.031532211095052,205.8013458252,1656166596512,Mapillary,"A curved road with double white lines down the center, surrounded by dense trees and bushes on both sides, under a blue sky with white clouds.",0.3,True,high,low,none,none,good,bright
301148322116283,images/Bromley/301148322116283.jpg,Bromley,unknown,51.40068104742247,0.0542009205633269,51.399859360024,0.055962520008456,169.06286480523,1645258890940,Mapillary,"A suburban street scene with trees lining both sides, a clear blue sky above, and a nearly empty road with a few streetlights.",0.6,True,medium,low,none,none,good,dim
26493930640239988,images/Bromley/26493930640239988.jpg,Bromley,unknown,51.40526285332917,0.0508962729281232,51.407772175,0.0530717125,109.60867090556,1775295743963,Mapillary,"A residential street with parked and moving vehicles, houses with gardens and fences on both sides, and trees and bushes lining the road.",0.3,True,medium,low,light,none,fair,normal
321185129375685,images/Bromley/321185129375685.jpg,Bromley,unknown,51.421494245430026,0.0413169910971787,51.417855043391,0.042918586396761,317.89352416992,1578486554209,Mapillary,"The image shows a blurry view of a train on a track, with a road in the foreground and trees in the background. A blue sign is visible on the left side of the image.",0.1,True,low,low,light,none,fair,dim
1172706419868884,images/Bromley/1172706419868884.jpg,Bromley,unknown,51.3939873515948,0.0637612031151311,51.393931209131,0.063243334323488,112.92651367188,1525348949499,Mapillary,"A tree-lined path with a wooden fence on the right side and dense greenery on both sides, leading to a gate in the distance.",0.2,True,high,low,none,none,fair,dim
3912027192227723,images/Bromley/3912027192227723.jpg,Bromley,unknown,51.38533566094667,0.0636355840731939,51.393110447525,0.066060889702953,109.86117553711,1525349005775,Mapillary,"A paved path with bike lane markings stretches into the distance, flanked by grassy areas and dense greenery on both sides, with a cloudy sky overhead.",0.5,True,high,low,none,none,fair,normal
468571351651594,images/Bromley/468571351651594.jpg,Bromley,unknown,51.37980208830275,0.0209567008813452,51.3796646,0.021334099997928,0.0,1655915997234,Mapillary,"A residential street with parked cars on both sides, lined with trees and houses. The road is clear except for a few parked vehicles.",0.4,True,medium,low,light,none,good,bright
942252219944251,images/Bromley/942252219944251.jpg,Bromley,unknown,51.4341990173943,0.0461699155518253,51.434686,0.046819000000028,174.607,1491927837269,Mapillary,"A suburban street with two rows of houses on either side, a brick wall and hedge on the left, and a white car on the right. The road has several cars and a bus driving away from the camera.",0.7,True,low,low,moderate,none,fair,normal
2057193337761503,images/Bromley/2057193337761503.jpg,Bromley,unknown,51.40033757807926,-0.0313809958621977,51.396722199972,-0.033702299972222,120.35029983387,1565900122000,Mapillary,"A suburban street with trees lining both sides, houses behind fences and gardens on the left, and a row of parked cars on the right. The road is tarmac with white markings. A grass verge separates the road from the pavement on the left.",0.5,True,medium,low,light,none,good,normal
5231464540201573,images/Bromley/5231464540201573.jpg,Bromley,unknown,51.33584320784414,0.0824244221531588,51.337269360006,0.078538080013117,30.181515647756,1640353696940,Mapillary,"A road with trees and bushes on both sides, a speed limit sign on the right, and a cloudy sky above.",0.3,True,high,low,none,none,good,dim
992715078672512,images/Hounslow/992715078672512.jpg,Hounslow,unknown,51.48247581008238,-0.3928659792786014,51.4843958,-0.392555,250.0,1692767631000,Mapillary,"A street scene with a bus stop on the right side, a curved road, and buildings and trees in the background.",0.7,True,low,low,light,low,good,dim
948147969642645,images/Hounslow/948147969642645.jpg,Hounslow,unknown,51.43824163522158,-0.4455987045958365,51.439925100002,-0.44726529996779,161.58214909583,1685090636431,Mapillary,a green field enclosed by a fence with trees in the background and a clear blue sky above,0.7,True,high,low,none,none,good,bright
2654101828077999,images/Hounslow/2654101828077999.jpg,Hounslow,unknown,51.49737037377036,-0.4039321064962866,51.4987196,-0.40227049997222,293.98949804469,1703073388000,Mapillary,A winding path runs alongside a canal with grassy banks and trees. A wooden fence borders the path on one side. The path appears to be made of gravel or asphalt. There are buildings and a boat on the other side of the canal. The sky is cloudy with patches of blue.,0.6,True,medium,low,none,none,fair,normal
515225973164881,images/Hounslow/515225973164881.jpg,Hounslow,unknown,51.49293725750728,-0.2702827611205424,51.4929816,-0.27112199997222,90.538203885853,1613824517700,Mapillary,"A city street with buildings on both sides, a row of leafless trees along the right side, and a few cars parked on the right side of the road. A cyclist is riding on the sidewalk.",0.3,True,low,medium,moderate,low,fair,normal
965676052234576,images/Hounslow/965676052234576.jpg,Hounslow,unknown,51.43369205690425,-0.3812846930641799,51.4354946,-0.3826602,0.0,1718281692538,Mapillary,"A multi-lane road with a concrete barrier on the left and a guardrail on the right, lined with trees and streetlights, with a cloudy sky above.",0.7,True,medium,low,light,none,fair,dim
362108515237387,images/Hounslow/362108515237387.jpg,Hounslow,unknown,51.43021725905572,-0.4323501220808809,51.4374174,-0.4254757,138.42031601554,1459453678924,Mapillary,"A street scene with a road, buildings on both sides, trees and hedges, streetlights, and vehicles.",0.6,True,low,low,light,none,good,dim
243239067594058,images/Hounslow/243239067594058.jpg,Hounslow,unknown,51.47040260757222,-0.4023804503341417,51.469926666667,-0.40481833333333,262.0,1555666456976,Mapillary,"A road with a single lane in each direction, lined with a green fence on the left and a hedge on the right, with a few cars and a truck visible.",0.7,True,medium,low,light,none,fair,bright
1103962721751983,images/Hounslow/1103962721751983.jpg,Hounslow,unknown,51.495077590177424,-0.3554509347901931,51.4943069,-0.3552586,22.0,1747305021000,Mapillary,"The photograph shows a road with a grassy hill on one side, a fence on top of the hill, and a cloudy sky. The road is empty and has a guardrail along the side closest to the hill. There are trees and greenery on the right side of the hill.",0.7,True,low,low,none,none,good,dim
1298796141518838,images/Hounslow/1298796141518838.jpg,Hounslow,unknown,51.49455577289057,-0.3945850160325774,51.496112899972,-0.3923788,292.17520139474,1703073224000,Mapillary,The photograph shows a curved road in a residential area with a grassy verge and trees on one side and houses on the other. The road has a bike lane marked on it. There are several cars parked along the side of the road. A body of water is visible on the right side.,0.5,True,medium,low,moderate,none,fair,normal
1249584340161207,images/Hounslow/1249584340161207.jpg,Hounslow,unknown,51.49141264339963,-0.2886786714310593,51.4927256,-0.2893383,286.0,1750069585000,Mapillary,"A street scene with a large brick building behind a row of green trees and bushes, a metal railing along the sidewalk, and a road in the foreground.",0.3,True,medium,medium,none,none,fair,bright
325990816620831,images/Hounslow/325990816620831.jpg,Hounslow,unknown,51.429179779208,-0.4073339236333915,51.4265786,-0.4052361,339.0,1692775293000,Mapillary,"A multi-lane highway with cars driving on it, a guardrail on the left side, streetlights along the road, trees and a large building in the background under a blue sky with many clouds.",0.7,True,low,low,moderate,none,good,normal
1484025432233907,images/Hounslow/1484025432233907.jpg,Hounslow,unknown,51.49333668439108,-0.2921532950598859,51.491856099972,-0.29017789997222,57.256467577434,1721726124000,Mapillary,"The photograph shows a street scene with a curved road under a bridge, multiple lanes, and a sidewalk. There are trees and buildings in the background, and a large white building on the right side. The road appears to be mostly empty with a few cars visible.",0.7,True,low,medium,light,none,good,normal
128878329208529,images/Hounslow/128878329208529.jpg,Hounslow,unknown,51.47170256711503,-0.3732851664613458,51.464236830514,-0.3775089652568,342.65557861328,1534087207002,Mapillary,"A residential street with parked cars on both sides, a few moving cars, and a cloudy sky. The road has double yellow lines down the center and a white line on the right side. There are houses and a signpost with directional signs.",0.7,True,low,low,moderate,none,fair,dim
1230367942048094,images/Hounslow/1230367942048094.jpg,Hounslow,unknown,51.49311346517842,-0.2854985512705542,51.4927408,-0.2854781,106.0,1747305643000,Mapillary,A photograph taken from a vehicle on a multi-lane road with a metal barrier to the left and other vehicles in front. The road has white markings and there are trees and buildings in the background under a cloudy sky.,0.7,True,low,medium,moderate,none,good,dim
1275142060351913,images/Hounslow/1275142060351913.jpg,Hounslow,unknown,51.491688656016784,-0.2873516869249967,51.492553299972,-0.2868002,97.493391371094,1728486939000,Mapillary,"The image shows a street scene with a road under a bridge, a bike lane, and several buildings in the background. The road is divided with a concrete barrier on the left side and a bike lane on the right. There are a few vehicles on the road, including a white car and a blue van. In the background, there are several buildings, some of which appear to be under construction. Trees and greenery are visible along the right side of the road.",0.7,True,low,medium,light,none,fair,normal
1221178118893590,images/Hounslow/1221178118893590.jpg,Hounslow,unknown,51.49123944358862,-0.2721708056373735,51.490756199972,-0.2713165,259.7958477931,1721765070000,Mapillary,"A residential street with parked cars, trees, and multi-story buildings on both sides, featuring a mix of brick and stone facades.",0.6,True,medium,medium,light,low,good,normal
350645841130601,images/Hounslow/350645841130601.jpg,Hounslow,unknown,51.491712379082735,-0.3902425999397596,51.4956101,-0.39039,290.46628847335,1718525720000,Mapillary,"A canal scene with a blue and white vehicle in the foreground, a canal with still water in the middle, and trees and buildings on the opposite side. The vehicle appears to be on a path adjacent to the canal.",0.2,True,high,low,none,none,fair,normal
1511793446300774,images/Hounslow/1511793446300774.jpg,Hounslow,unknown,51.45642184514574,-0.4379700566733001,51.4600847,-0.4393572,221.0,1692768372000,Mapillary,"a large multi-story building with a modern facade featuring various colored panels and numerous windows, a grassy area with trees and bushes in front, and a road or walkway to the side",0.1,True,low,high,none,low,good,bright
491347071944651,images/Hounslow/491347071944651.jpg,Hounslow,unknown,51.46273285965788,-0.3299054094249157,51.468673694444,-0.32531733333333,0.0,1412263084083,Mapillary,close-up of a red postbox with a white label showing collection times,0.0,False,none,low,none,none,fair,normal
140676468077374,images/Hounslow/140676468077374.jpg,Hounslow,unknown,51.46808363897418,-0.3778833819275435,51.46495879311,-0.37941873070866,251.54632568359,1534087305471,Mapillary,"A street scene with a road stretching into the distance, lined with trees, buildings, and parked cars on the right side. A sidewalk is visible on the left, with a few people and street furniture.",0.7,True,low,low,light,low,fair,dim
278351198422202,images/Hounslow/278351198422202.jpg,Hounslow,unknown,51.47893852173063,-0.4062066688796509,51.4781561,-0.4054936,159.0,1692774287000,Mapillary,"A metal fence runs along the side of a road, with a building visible behind it. The fence is made up of vertical bars and appears to be quite tall. In the background, there is a blue sky with white clouds.",0.7,False,none,medium,light,none,fair,bright
992729274465542,images/Ealing/992729274465542.jpg,Ealing,unknown,51.54026448180102,-0.3256429863591172,51.542231161111,-0.3274402208333,263.95752,1524042300000,Mapillary,"a canal with a boat on the left side, trees lining the right side, and a clear blue sky above",0.6,True,medium,low,none,none,fair,bright
379566460086058,images/Ealing/379566460086058.jpg,Ealing,unknown,51.51332460529686,-0.3036889988995142,51.513319699972,-0.3041024,0.0,1614865939193,Mapillary,"A two-lane urban road with a pedestrian sidewalk on the left, lined with shops and restaurants including McDonald's. The road has a few vehicles, including a black SUV and a red car. Pedestrians are walking on the sidewalk.",0.5,False,none,medium,light,low,fair,normal
121152107721820,images/Ealing/121152107721820.jpg,Ealing,unknown,51.54916428886002,-0.3648324072088291,51.547060999972,-0.3689629,330.02158017457,1690909086137,Mapillary,A curved road with a grassy median and trees in the background under a cloudy sky.,0.5,True,medium,low,light,low,good,normal
2408198959556647,images/Ealing/2408198959556647.jpg,Ealing,unknown,51.51125666744032,-0.2939994206922932,51.5120242,-0.2938097,299.0,1747331211000,Mapillary,"A four-lane road with two lanes in each direction, lined with tall trees on both sides, and several vehicles traveling in the same direction as the camera.",0.6,True,high,low,moderate,none,good,normal
1524455017941861,images/Ealing/1524455017941861.jpg,Ealing,unknown,51.51873658929195,-0.365640675153866,51.518779399972,-0.36466,171.64176616308,1641822527916,Mapillary,"A street scene with parked cars along the side of a road, a wooden fence separating the road from a grassy area with bare trees, and a cloudy sky above.",0.6,True,low,low,light,none,fair,dim
1737377316443844,images/Ealing/1737377316443844.jpg,Ealing,unknown,51.53307217963127,-0.262050590622942,51.534344209167,-0.26071155416662,123.129264,1523796223000,Mapillary,"A bridge with green panels and yellow stripes spans over a canal, with a boat passing underneath. The canal is flanked by brick walls and buildings on one side and a blue graffiti-covered wall on the other. The sky above is overcast.",0.3,True,low,medium,none,none,fair,dim
244066001835808,images/Ealing/244066001835808.jpg,Ealing,unknown,51.528394906191735,-0.3670953861513434,51.5245158,-0.36431599997222,110.92143353418,1690911620601,Mapillary,"a suburban street with a dark gray car driving on the road, several parked cars, and a row of houses with brick walls and fences; the road has white markings and appears to be made of asphalt",0.7,True,low,low,light,none,fair,normal
